"epoch","step","train/cardinality_error","train/cardinality_error_0","train/cardinality_error_1","train/cardinality_error_2","train/cardinality_error_enc","train/class_error","train/loss","train/loss_bbox","train/loss_bbox_0","train/loss_bbox_1","train/loss_bbox_2","train/loss_bbox_enc","train/loss_ce","train/loss_ce_0","train/loss_ce_1","train/loss_ce_2","train/loss_ce_enc","train/loss_giou","train/loss_giou_0","train/loss_giou_1","train/loss_giou_2","train/loss_giou_enc","train/lr","train/lr_max","train/lr_min","val/AP/fire","val/AP/smoke","val/F1","val/cardinality_error","val/cardinality_error_0","val/cardinality_error_1","val/cardinality_error_2","val/cardinality_error_enc","val/class_error","val/ema_mAP_50","val/ema_mAP_50_95","val/ema_mAR","val/loss","val/loss_bbox","val/loss_bbox_0","val/loss_bbox_1","val/loss_bbox_2","val/loss_bbox_enc","val/loss_ce","val/loss_ce_0","val/loss_ce_1","val/loss_ce_2","val/loss_ce_enc","val/loss_giou","val/loss_giou_0","val/loss_giou_1","val/loss_giou_2","val/loss_giou_enc","val/mAP_50","val/mAP_50_95","val/mAP_75","val/mAR","val/precision","val/recall"
"2","1399","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1449","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1454","","","","","","","","","","","","","","","","","","","","","","","","","","0.3888976275920868","0.49222713708877563","0.7157097458839417","298.77178955078125","298.6962890625","298.7508850097656","298.7648010253906","298.77874755859375","42.96417236328125","0.7869876623153687","0.4611760973930359","0.6676433682441711","4.527451515197754","0.029313135892152786","0.03131957724690437","0.029987309128046036","0.03002314083278179","0.03650691360235214","0.4569709300994873","0.4838189482688904","0.460472047328949","0.4565160274505615","0.4975169897079468","0.13451270759105682","0.13698908686637878","0.1355753242969513","0.13532754778862","0.15079833567142487","0.7634347081184387","0.4405623972415924","0.44436898827552795","0.6571182012557983","0.7861204743385315","0.656913697719574"
"2","1454","3898.6884765625","3893.464111328125","3898.32861328125","3896.446533203125","3898.72607421875","0.8029586672782898","7.9649882316589355","0.057210806757211685","0.0585956797003746","0.05799245089292526","0.05755103379487991","0.07072927057743073","0.7844412922859192","0.8464635610580444","0.8014723062515259","0.7878594398498535","0.8661748766899109","0.22838222980499268","0.23331022262573242","0.23119322955608368","0.22904346883296967","0.26216062903404236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1499","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1549","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1599","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1649","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1699","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1749","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
