epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/fire,val/AP/smoke,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
7,3879,,,,,,,,,,,,,,,,,,,,,,,,,,0.4097582995891571,0.5220992565155029,0.7498234510421753,298.7804870605469,298.7752685546875,298.4976806640625,298.5209045410156,298.7183532714844,42.88520812988281,0.8097353577613831,0.48140448331832886,0.6683855056762695,4.350749492645264,0.03050815872848034,0.032545436173677444,0.03061288222670555,0.030603451654314995,0.03751774877309799,0.42097175121307373,0.4412752389907837,0.42652663588523865,0.4227394759654999,0.4510290324687958,0.1335553675889969,0.13784706592559814,0.13476887345314026,0.13359101116657257,0.1498723030090332,0.7986450791358948,0.4659287631511688,0.4660211503505707,0.6630389094352722,0.7979761362075806,0.7075857520103455
7,3879,3898.86572265625,3897.751220703125,3892.72216796875,3840.31689453125,3897.893310546875,0.6796408295631409,7.277507305145264,0.05407069995999336,0.05573755502700806,0.055405065417289734,0.054755598306655884,0.06773034483194351,0.7005897760391235,0.7459431886672974,0.7077643275260925,0.7012856006622314,0.76611328125,0.21366772055625916,0.21813735365867615,0.21753071248531342,0.21551649272441864,0.24380552768707275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3899,,,,,,,,,,,,,,,,,,,,,,,6.550635589519516e-05,6.550635589519516e-05,2.117535132128978e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3949,,,,,,,,,,,,,,,,,,,,,,,6.474055408034474e-05,6.474055408034474e-05,2.0927800505887717e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3999,,,,,,,,,,,,,,,,,,,,,,,6.397101242328063e-05,6.397101242328063e-05,2.067904233626905e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4049,,,,,,,,,,,,,,,,,,,,,,,6.319794920273125e-05,6.319794920273125e-05,2.0429142750799656e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4099,,,,,,,,,,,,,,,,,,,,,,,6.242154631763697e-05,6.242154631763697e-05,2.017816541410866e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4149,,,,,,,,,,,,,,,,,,,,,,,6.16420220467262e-05,6.16420220467262e-05,1.99261785382987e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4199,,,,,,,,,,,,,,,,,,,,,,,6.0859572840854526e-05,6.0859572840854526e-05,1.967324806173565e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4249,,,,,,,,,,,,,,,,,,,,,,,6.007440606481396e-05,6.007440606481396e-05,1.941943764904863e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4299,,,,,,,,,,,,,,,,,,,,,,,5.92867327213753e-05,5.92867327213753e-05,1.9164815512340283e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4349,,,,,,,,,,,,,,,,,,,,,,,5.849675289937295e-05,5.849675289937295e-05,1.8909451000581612e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4364,,,,,,,,,,,,,,,,,,,,,,,,,,0.41882258653640747,0.5461117029190063,0.7523851990699768,298.78106689453125,298.76885986328125,298.4976806640625,297.4001159667969,298.70440673828125,42.87989807128906,0.8197648525238037,0.48997920751571655,0.6689921617507935,4.356095314025879,0.030917493626475334,0.031953081488609314,0.03183811902999878,0.030727222561836243,0.03722541406750679,0.4284273087978363,0.44148579239845276,0.424662709236145,0.4292009174823761,0.4537011384963989,0.13215035200119019,0.13613273203372955,0.13522981107234955,0.1325184404850006,0.14662422239780426,0.8102301955223083,0.4824671447277069,0.5002462863922119,0.6604176163673401,0.8108844757080078,0.7023075222969055
8,4364,3898.8662109375,3897.802978515625,3897.263671875,3883.961669921875,3897.4453125,0.4035283625125885,7.222883224487305,0.05481873080134392,0.056157782673835754,0.0552673377096653,0.0549829825758934,0.0671355351805687,0.6914993524551392,0.7373734712600708,0.702313244342804,0.6936827898025513,0.7596179246902466,0.21246089041233063,0.21672441065311432,0.21450470387935638,0.21297968924045563,0.24162045121192932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4399,,,,,,,,,,,,,,,,,,,,,,,5.770467396359891e-05,5.770467396359891e-05,1.8653406641533365e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4449,,,,,,,,,,,,,,,,,,,,,,,5.691071055480279e-05,5.691071055480279e-05,1.8396751784166554e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4499,,,,,,,,,,,,,,,,,,,,,,,5.611506276181899e-05,5.611506276181899e-05,1.813955464058381e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4549,,,,,,,,,,,,,,,,,,,,,,,5.5317945225397125e-05,5.5317945225397125e-05,1.7881880012282636e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4599,,,,,,,,,,,,,,,,,,,,,,,5.451956167235039e-05,5.451956167235039e-05,1.7623798385102418e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4649,,,,,,,,,,,,,,,,,,,,,,,5.37201231054496e-05,5.37201231054496e-05,1.7365374560540658e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4699,,,,,,,,,,,,,,,,,,,,,,,5.2919844165444374e-05,5.2919844165444374e-05,1.7106679024436744e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4749,,,,,,,,,,,,,,,,,,,,,,,5.2118928579147905e-05,5.2118928579147905e-05,1.6847777715156553e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4799,,,,,,,,,,,,,,,,,,,,,,,5.1317587349331006e-05,5.1317587349331006e-05,1.658873884480272e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4849,,,,,,,,,,,,,,,,,,,,,,,5.051603147876449e-05,5.051603147876449e-05,1.6329631762346253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4849,,,,,,,,,,,,,,,,,,,,,,,,,,0.41719692945480347,0.540812611579895,0.7661559581756592,298.7799072265625,298.7781677246094,298.6324157714844,298.17132568359375,298.77294921875,42.87339401245117,0.8198374509811401,0.48951131105422974,0.666107714176178,4.245412826538086,0.030568335205316544,0.03182493895292282,0.03109707124531269,0.030935613438487053,0.037252672016620636,0.4026010036468506,0.4215748608112335,0.4058496356010437,0.40209171175956726,0.4291289746761322,0.1331881880760193,0.13627485930919647,0.13510802388191223,0.13451345264911652,0.1488022357225418,0.815159022808075,0.47900477051734924,0.488945335149765,0.6591124534606934,0.7960120439529419,0.7387778162956238
9,4849,3898.884033203125,3898.179931640625,3897.0576171875,3881.013427734375,3897.80517578125,0.5648427605628967,6.939966201782227,0.05239371582865715,0.053745418787002563,0.05341054126620293,0.05279013514518738,0.06505117565393448,0.6631869673728943,0.7024264335632324,0.6705557703971863,0.6655989289283752,0.7196938991546631,0.20583723485469818,0.21023811399936676,0.20877185463905334,0.20710501074790955,0.23382653295993805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4899,,,,,,,,,,,,,,,,,,,,,,,4.9714471970219165e-05,4.9714471970219165e-05,1.6070522406153032e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4949,,,,,,,,,,,,,,,,,,,,,,,4.8913119826465845e-05,4.8913119826465845e-05,1.5811480125194066e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4999,,,,,,,,,,,,,,,,,,,,,,,4.8112182412296534e-05,4.8112182412296534e-05,1.5552571994703612e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5049,,,,,,,,,,,,,,,,,,,,,,,4.731187073048204e-05,4.731187073048204e-05,1.5293866226784303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5099,,,,,,,,,,,,,,,,,,,,,,,4.651239942177199e-05,4.651239942177199e-05,1.503543103353877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5149,,,,,,,,,,,,,,,,,,,,,,,4.571396857500076e-05,4.571396857500076e-05,1.4777333490201272e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5199,,,,,,,,,,,,,,,,,,,,,,,4.491679646889679e-05,4.491679646889679e-05,1.451964180887444e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5249,,,,,,,,,,,,,,,,,,,,,,,4.412108683027327e-05,4.412108683027327e-05,1.4262424201660906e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5299,,,,,,,,,,,,,,,,,,,,,,,4.3327047023922205e-05,4.3327047023922205e-05,1.400574660692655e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5334,,,,,,,,,,,,,,,,,,,,,,,,,,0.4270807206630707,0.5422852635383606,0.7658737897872925,298.78106689453125,298.7804870605469,298.6788635253906,298.63763427734375,298.76885986328125,42.96873092651367,0.8220810294151306,0.49515300989151,0.6694412231445312,4.258262634277344,0.03085281513631344,0.03213561326265335,0.031354136765003204,0.030927123501896858,0.037382978945970535,0.4095436930656433,0.4232880175113678,0.4111015796661377,0.40884697437286377,0.4308982193470001,0.13191980123519897,0.13589529693126678,0.13341976702213287,0.13224512338638306,0.14718060195446014,0.8179813623428345,0.48468297719955444,0.49764201045036316,0.6704831719398499,0.7963813543319702,0.737648606300354
10,5334,3898.875244140625,3898.53564453125,3898.159912109375,3895.63916015625,3898.64892578125,0.2608828842639923,6.889608860015869,0.050915978848934174,0.05219774693250656,0.05221762880682945,0.05152184143662453,0.06338038295507431,0.6581480503082275,0.6994479894638062,0.6649794578552246,0.6591141819953918,0.7201923727989197,0.20695799589157104,0.2099388837814331,0.2093607783317566,0.2078879028558731,0.23413506150245667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5349,,,,,,,,,,,,,,,,,,,,,,,4.253489169059321e-05,4.253489169059321e-05,1.3749677236774005e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5399,,,,,,,,,,,,,,,,,,,,,,,4.174482455709949e-05,4.174482455709949e-05,1.349428202956915e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5449,,,,,,,,,,,,,,,,,,,,,,,4.0957052988233045e-05,4.0957052988233045e-05,1.3239630334282992e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5499,,,,,,,,,,,,,,,,,,,,,,,4.017178434878588e-05,4.017178434878588e-05,1.2985786952413036e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5549,,,,,,,,,,,,,,,,,,,,,,,3.9389222365571186e-05,3.9389222365571186e-05,1.2732818959193537e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5599,,,,,,,,,,,,,,,,,,,,,,,3.860957804135978e-05,3.860957804135978e-05,1.248079342985875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5649,,,,,,,,,,,,,,,,,,,,,,,3.783304782700725e-05,3.783304782700725e-05,1.2229775165906176e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5699,,,,,,,,,,,,,,,,,,,,,,,3.705983908730559e-05,3.705983908730559e-05,1.1979831242570071e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5749,,,,,,,,,,,,,,,,,,,,,,,3.629015918704681e-05,3.629015918704681e-05,1.1731026461347938e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5799,,,,,,,,,,,,,,,,,,,,,,,3.5524200939107686e-05,3.5524200939107686e-05,1.1483425623737276e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5819,,,,,,,,,,,,,,,,,,,,,,,,,,0.4285086691379547,0.5535025596618652,0.7754551768302917,298.78106689453125,298.7793273925781,298.71429443359375,298.6225280761719,298.77874755859375,42.86922836303711,0.8239191174507141,0.49614131450653076,0.6714737415313721,4.201571941375732,0.030497649684548378,0.03202240541577339,0.031386081129312515,0.030809752643108368,0.03693621978163719,0.40313687920570374,0.41353046894073486,0.4022580087184906,0.4028432369232178,0.4228043854236603,0.13055865466594696,0.1341869980096817,0.13252681493759155,0.1312173753976822,0.14587925374507904,0.8230767846107483,0.49100562930107117,0.5085693001747131,0.6739553213119507,0.7873377203941345,0.7641925811767578
11,5819,3898.87109375,3898.47998046875,3898.394287109375,3895.343017578125,3898.71435546875,0.41454795002937317,6.8983283042907715,0.052762601524591446,0.05417961999773979,0.053834013640880585,0.053535252809524536,0.06529881805181503,0.6567516326904297,0.6954037547111511,0.6645875573158264,0.6573997139930725,0.7148373126983643,0.20392173528671265,0.20806685090065002,0.20667776465415955,0.20543748140335083,0.23154303431510925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5849,,,,,,,,,,,,,,,,,,,,,,,3.476217170828022e-05,3.476217170828022e-05,1.1237094668103964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5899,,,,,,,,,,,,,,,,,,,,,,,3.400426794542e-05,3.400426794542e-05,1.0992098395945504e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5949,,,,,,,,,,,,,,,,,,,,,,,3.325069337734021e-05,3.325069337734021e-05,1.0748499335022643e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5999,,,,,,,,,,,,,,,,,,,,,,,3.250164081691764e-05,3.250164081691764e-05,1.050636342370126e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6049,,,,,,,,,,,,,,,,,,,,,,,3.175730671500787e-05,3.175730671500787e-05,1.02657531897421e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6099,,,,,,,,,,,,,,,,,,,,,,,3.101788752246648e-05,3.101788752246648e-05,1.002673116090591e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6149,,,,,,,,,,,,,,,,,,,,,,,3.028357787115965e-05,3.028357787115965e-05,9.789361001821817e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6199,,,,,,,,,,,,,,,,,,,,,,,2.9554568754974753e-05,2.9554568754974753e-05,9.553704103382188e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6249,,,,,,,,,,,,,,,,,,,,,,,2.8831052986788563e-05,2.8831052986788563e-05,9.319822993347771e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6299,,,,,,,,,,,,,,,,,,,,,,,2.811321974149905e-05,2.811321974149905e-05,9.087778494176746e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6304,,,,,,,,,,,,,,,,,,,,,,,,,,0.4248962104320526,0.5548969507217407,0.7753593921661377,298.7804870605469,298.78106689453125,298.743896484375,298.7712097167969,298.77874755859375,42.863548278808594,0.8231415748596191,0.493870347738266,0.6712363362312317,4.220850467681885,0.030260954052209854,0.031368792057037354,0.03127160295844078,0.030707677826285362,0.03560258075594902,0.41107773780822754,0.42097026109695435,0.4099136292934418,0.4082258939743042,0.4235556423664093,0.13108767569065094,0.13455577194690704,0.13317376375198364,0.13183921575546265,0.14486849308013916,0.8203082084655762,0.48989659547805786,0.5091741681098938,0.6699007749557495,0.8270006775856018,0.7298703193664551
12,6304,3898.8486328125,3898.2783203125,3898.424560546875,3896.873046875,3898.7353515625,0.6887171268463135,6.803977966308594,0.050928808748722076,0.05273228511214256,0.05180542171001434,0.051144182682037354,0.06373434513807297,0.6468003392219543,0.6870855689048767,0.6558092832565308,0.6491430401802063,0.7105976343154907,0.20359881222248077,0.20760707557201385,0.2057112157344818,0.20424091815948486,0.23024798929691315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6349,,,,,,,,,,,,,,,,,,,,,,,2.7401256375014782e-05,2.7401256375014782e-05,8.857631996761484e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6399,,,,,,,,,,,,,,,,,,,,,,,2.669535024324432e-05,2.669535024324432e-05,8.629443755125976e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6449,,,,,,,,,,,,,,,,,,,,,,,2.5995686883106828e-05,2.5995686883106828e-05,8.403272886425839e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6499,,,,,,,,,,,,,,,,,,,,,,,2.5302450012532063e-05,2.5302450012532063e-05,8.179179076250875e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6549,,,,,,,,,,,,,,,,,,,,,,,2.4615819711470976e-05,2.4615819711470976e-05,7.95722201019089e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6599,,,,,,,,,,,,,,,,,,,,,,,2.3935977878863923e-05,2.3935977878863923e-05,7.737458531664743e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6649,,,,,,,,,,,,,,,,,,,,,,,2.3263100956683047e-05,2.3263100956683047e-05,7.519946620959672e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6699,,,,,,,,,,,,,,,,,,,,,,,2.2597367205889896e-05,2.2597367205889896e-05,7.304744258362916e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6749,,,,,,,,,,,,,,,,,,,,,,,2.193895124946721e-05,2.193895124946721e-05,7.09190658199077e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6789,,,,,,,,,,,,,,,,,,,,,,,,,,0.4232829213142395,0.554716944694519,0.773001492023468,298.77874755859375,298.78106689453125,298.7590026855469,298.7770080566406,298.777587890625,42.83941650390625,0.8189539909362793,0.49307137727737427,0.6740267872810364,4.2112250328063965,0.03182950243353844,0.0325167141854763,0.03277869150042534,0.031703509390354156,0.036385513842105865,0.40421995520591736,0.40951910614967346,0.3975866436958313,0.4030485153198242,0.4170176386833191,0.1318894475698471,0.13506008684635162,0.13397057354450226,0.13224175572395325,0.14371979236602783,0.8191863894462585,0.4889999032020569,0.500386118888855,0.6688545346260071,0.7734765410423279,0.7725276947021484
13,6789,3898.851806640625,3898.67041015625,3898.684326171875,3898.53271484375,3898.769775390625,0.5912953615188599,6.731416702270508,0.05021410062909126,0.051140196621418,0.0509641170501709,0.05062646418809891,0.061987973749637604,0.6402902007102966,0.6825700998306274,0.6488323211669922,0.6416794061660767,0.7043549418449402,0.202814981341362,0.20546357333660126,0.2046612799167633,0.2037270963191986,0.2278451919555664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6799,,,,,,,,,,,,,,,,,,,,,,,2.128802407241892e-05,2.128802407241892e-05,6.881490435262094e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6849,,,,,,,,,,,,,,,,,,,,,,,2.0644756659748964e-05,2.0644756659748964e-05,6.673549819424807e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6899,,,,,,,,,,,,,,,,,,,,,,,2.000931817747187e-05,2.000931817747187e-05,6.468140441029391e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6949,,,,,,,,,,,,,,,,,,,,,,,1.938187597261276e-05,1.938187597261276e-05,6.265315732889576e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6999,,,,,,,,,,,,,,,,,,,,,,,1.876259375421796e-05,1.876259375421796e-05,6.065129127819091e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7049,,,,,,,,,,,,,,,,,,,,,,,1.8151635231333785e-05,1.8151635231333785e-05,5.8676323533291e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7099,,,,,,,,,,,,,,,,,,,,,,,1.7549158656038344e-05,1.7549158656038344e-05,5.672878273799142e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7149,,,,,,,,,,,,,,,,,,,,,,,1.6955322280409746e-05,1.6955322280409746e-05,5.480916911437816e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7199,,,,,,,,,,,,,,,,,,,,,,,1.6370282537536696e-05,1.6370282537536696e-05,5.291798856887908e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7249,,,,,,,,,,,,,,,,,,,,,,,1.5794194041518494e-05,1.5794194041518494e-05,5.105574700792204e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7274,,,,,,,,,,,,,,,,,,,,,,,,,,0.42447760701179504,0.558235228061676,0.7805699110031128,298.7804870605469,298.7799072265625,298.7183532714844,298.7578430175781,298.7746887207031,42.83677673339844,0.8213238716125488,0.49241364002227783,0.6646234393119812,4.190860271453857,0.0317758284509182,0.03221242129802704,0.031699903309345245,0.03221530094742775,0.03620970994234085,0.39788898825645447,0.40653035044670105,0.3987584710121155,0.39618515968322754,0.41321659088134766,0.13246971368789673,0.1351029872894287,0.1332758516073227,0.13324865698814392,0.14476019144058228,0.8171594738960266,0.49135643243789673,0.5052693486213684,0.6638823747634888,0.7927557229995728,0.768761932849884
14,7274,3898.8701171875,3898.718505859375,3898.615478515625,3898.77587890625,3898.69580078125,0.5984489321708679,6.6064910888671875,0.05101824551820755,0.05218717083334923,0.051684387028217316,0.050997860729694366,0.06180224567651749,0.6175141930580139,0.6603414416313171,0.6270925998687744,0.6213709712028503,0.6810261607170105,0.20072217285633087,0.2028871476650238,0.20222744345664978,0.2005031853914261,0.2240070253610611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7299,,,,,,,,,,,,,,,,,,,,,,,1.5227205039991532e-05,1.5227205039991532e-05,4.922291623188357e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7349,,,,,,,,,,,,,,,,,,,,,,,1.4669466509076301e-05,1.4669466509076301e-05,4.741999077850778e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7399,,,,,,,,,,,,,,,,,,,,,,,1.4121123967925087e-05,1.4121123967925087e-05,4.564743960600026e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7449,,,,,,,,,,,,,,,,,,,,,,,1.3582320207206067e-05,1.3582320207206067e-05,4.390572314605379e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7499,,,,,,,,,,,,,,,,,,,,,,,1.305319801758742e-05,1.305319801758742e-05,4.219530183036113e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7549,,,,,,,,,,,,,,,,,,,,,,,1.2533895642263815e-05,1.2533895642263815e-05,4.0516624721931294e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7599,,,,,,,,,,,,,,,,,,,,,,,1.2024549505440518e-05,1.2024549505440518e-05,3.88701295150895e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7649,,,,,,,,,,,,,,,,,,,,,,,1.152529330283869e-05,1.152529330283869e-05,3.72562482198191e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7699,,,,,,,,,,,,,,,,,,,,,,,1.1036256182705984e-05,1.1036256182705984e-05,3.567540716176154e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7749,,,,,,,,,,,,,,,,,,,,,,,1.0557569112279452e-05,1.0557569112279452e-05,3.412801845570357e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7759,,,,,,,,,,,,,,,,,,,,,,,,,,0.4242245554924011,0.5614457130432129,0.7839167714118958,298.7804870605469,298.78106689453125,298.72589111328125,298.77874755859375,298.777587890625,42.853309631347656,0.8208351731300354,0.4928179085254669,0.6681192517280579,4.1941962242126465,0.03200643137097359,0.03399048373103142,0.033117640763521194,0.03225201740860939,0.03644048422574997,0.3966223895549774,0.4026232063770294,0.39353784918785095,0.3954029679298401,0.4066109359264374,0.13232144713401794,0.13608381152153015,0.13397912681102753,0.13339421153068542,0.1444031000137329,0.8196722269058228,0.492835134267807,0.5128334760665894,0.6679033637046814,0.7943232655525208,0.7738354802131653
15,7759,3898.873291015625,3898.829345703125,3898.43359375,3898.27099609375,3898.671142578125,0.3311302661895752,6.420589447021484,0.04838129132986069,0.0494653657078743,0.04890422895550728,0.04843590781092644,0.058276426047086716,0.6059757471084595,0.6439393162727356,0.6134622097015381,0.6079494953155518,0.6628652811050415,0.19642552733421326,0.1995222121477127,0.19793248176574707,0.19678495824337006,0.21887557208538055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7799,,,,,,,,,,,,,,,,,,,,,,,1.0089354873343837e-05,1.0089354873343837e-05,3.2614488532090036e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7849,,,,,,,,,,,,,,,,,,,,,,,9.63173897616798e-06,9.63173897616798e-06,3.1135212452682026e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7899,,,,,,,,,,,,,,,,,,,,,,,9.184839655063115e-06,9.184839655063115e-06,2.969058243706968e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7949,,,,,,,,,,,,,,,,,,,,,,,8.748774234845769e-06,8.748774234845769e-06,2.8280973651817476e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7999,,,,,,,,,,,,,,,,,,,,,,,8.323657311848365e-06,8.323657311848365e-06,2.690675557914801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8049,,,,,,,,,,,,,,,,,,,,,,,7.909600753919221e-06,7.909600753919221e-06,2.5568292016941996e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8099,,,,,,,,,,,,,,,,,,,,,,,7.506712336180499e-06,7.506712336180499e-06,2.426592971005448e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8149,,,,,,,,,,,,,,,,,,,,,,,7.115098014764953e-06,7.115098014764953e-06,2.3000011140084098e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8199,,,,,,,,,,,,,,,,,,,,,,,6.7348610173212364e-06,6.7348610173212364e-06,2.177087168320213e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
